Company,Utility,Location,Date,Gallons,X,Y
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",2/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",3/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",4/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",5/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",6/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",7/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",8/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",9/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",10/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",11/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"22745-22755 Relocation Dr, Sterling, VA 20166, USA",12/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",1/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",2/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",3/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",4/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",5/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",6/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",7/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",8/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",9/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",10/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",11/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",12/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",1/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",2/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",3/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",4/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",5/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",6/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",7/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",8/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",9/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",10/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",11/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",12/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",1/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",2/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",3/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",4/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",5/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",6/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",7/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",8/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",9/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",10/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",11/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21195-21215 Atlantic Blvd, Sterling, VA 20166, USA",12/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",1/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",2/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",3/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",4/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",5/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",6/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",7/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",8/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",9/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",10/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",11/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",12/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",1/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",2/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",3/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",4/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",5/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",6/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",7/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",8/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",9/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",10/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",11/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",12/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",1/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",2/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",3/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",4/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",5/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",6/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",7/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",8/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",9/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",10/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",11/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"21641-21710 Charles View Dr, Sterling, VA 20166, USA",12/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",1/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",2/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",3/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",4/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",5/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",6/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",7/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",8/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",9/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",10/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",11/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",12/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",1/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",2/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",3/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",4/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",5/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",6/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",7/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",8/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",9/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",10/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",11/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",12/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",1/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",2/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",3/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",4/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",5/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",6/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",7/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",8/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",9/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",10/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",11/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"23825-23845 Erins Run Dr, Sterling, VA 20166, USA",12/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",1/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",2/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",3/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",4/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",5/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",6/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",7/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",8/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",9/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",10/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",11/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",12/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",1/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",2/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",3/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",4/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",5/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",6/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",7/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",8/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",9/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",10/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",11/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",12/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",1/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",2/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",3/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",4/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",5/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",6/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",7/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",8/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",9/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",10/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",11/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"45965-45975 Nokes Blvd, Sterling, VA 20166, USA",12/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",1/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",2/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",3/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",4/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",5/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",6/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",7/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",8/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",9/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",10/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",11/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",12/1/2023 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",1/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",2/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",3/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",4/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",5/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",6/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",7/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",8/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",9/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",10/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",11/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",12/1/2024 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",1/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",2/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",3/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",4/1/2025 0:00,0,-77.4291,39.0062
Amazon,Loudoun County Water and Sewer Authority,"46000-46020 Manekin Plz, Sterling, VA 20166, USA",5/1/2025 0:00,0,-77.4291,39.0062
